LAMMPS data file via write_data, version 29 Oct 2020, timestep = 624500

3000 atoms
2 atom types

34.3461613557638 65.65383864423059 xlo xhi
34.3461613557638 65.65383864423059 ylo yhi
34.3461613557638 65.65383864423059 zlo zhi

Masses

1 1
2 16

Atoms # full

671 224 1 0.36757435741403305 39.33326284375152 37.035436088563436 37.24604649503873 0 0 0
379 127 2 -0.7123469075627884 38.30799845325393 38.85302505101917 37.26625728257501 0 0 0
380 127 1 0.3475155710051772 37.94736668967212 39.65707938192389 36.866277571676825 0 0 0
341 114 1 0.31797983476013436 34.96486722361567 36.29678500466905 39.570642758861155 0 0 0
582 194 1 0.3654326442781344 37.05305494416439 36.68286027696155 38.77551714689064 0 1 0
381 127 1 0.34690313638280457 37.4530450801909 38.25309875445675 37.382600809612214 0 0 0
580 194 2 -0.7314076234842345 36.47544661188003 36.99604021563775 38.0459582573702 0 1 0
581 194 1 0.367149265605664 35.93592693298391 37.778751987356685 38.380599141765224 0 1 0
672 224 1 0.36790943816242655 39.26376978202596 35.790615210711486 38.05737803822308 0 0 0
519 173 1 0.3701000116851589 38.49698747043479 39.200025350071854 38.84865310777924 0 1 0
1267 423 2 -0.7189847312596289 35.3457880502838 39.21602620442842 38.82790376362575 0 0 1
1268 423 1 0.3469038703556914 35.376292612138535 39.89150649645554 38.05536276248803 0 0 1
517 173 2 -0.7311997169002644 38.61624350687372 39.427555141973144 39.8597515368238 0 1 0
518 173 1 0.35339132688923935 38.392299146847364 40.388082112151565 39.830347094875265 0 1 0
760 254 2 -0.720024532541063 38.24232784194114 35.609288497637955 39.827589821603674 0 0 0
353 118 1 0.36014682138470716 40.3938650877441 39.13414563605707 40.25267935913247 1 0 0
670 224 2 -0.7175145461138109 39.87693144038114 36.34203625098878 37.58096212597757 0 0 0
756 252 1 0.3501433105623509 36.50242079950648 35.114669503271784 37.01227721219578 0 1 0
2739 913 1 0.3823038372114225 38.32142304840213 34.36438317377695 36.02338403745248 0 0 1
1269 423 1 0.32472669081853156 34.405510131953946 38.99295467876347 38.902555155476314 0 0 1
39 13 1 0.3634957756250987 34.35520642673092 36.80082401347638 35.3343559858095 0 0 0
340 114 2 -0.7079251121959178 34.45861134755128 35.932482569749354 40.337813286921694 0 0 0
2737 913 2 -0.7098027641856308 38.78383303042537 34.35746973572068 35.145672251053576 0 0 1
762 254 1 0.3770830481817028 38.163836861991314 34.77215946724244 40.19751763072538 0 0 0
761 254 1 0.33993424137642 38.84489095044249 35.952279833872055 40.460795069971326 0 0 0
352 118 2 -0.7434808344810754 41.33582202939286 38.976788801271 40.28363209482247 1 0 0
391 131 2 -0.6891175605276011 41.60255931588614 35.39863716678625 35.23039417418208 0 0 0
393 131 1 0.3478660504710172 40.83236031961375 35.805003822217685 35.76884890562571 0 0 0
392 131 1 0.3521255692673628 41.86864159901123 34.6454356238464 35.77937137528596 0 0 0
94 32 2 -0.7270362753343883 42.5131472058294 39.13180527123329 36.11581281687733 0 0 0
96 32 1 0.37198358933984205 42.657474024059326 38.71107496838979 37.013462112415766 0 0 0
95 32 1 0.38231836116362405 41.67445740025055 39.67709040454929 36.074425564012145 0 0 0
2440 814 2 -0.7068610300219851 45.824141887460186 36.99746266390057 34.66899479349907 0 0 1
462 154 1 0.3759941300635512 45.34395271010887 36.9551942256724 39.026149936006554 0 0 0
69 23 1 0.3978491770559767 41.658176915726415 36.93821744750641 37.95074292693964 0 0 0
460 154 2 -0.7336748894708445 44.82345911825806 37.68554040573816 39.5483292794992 0 0 0
461 154 1 0.37991727532053937 43.933199227276745 37.74465274590431 39.194247572851175 0 0 0
708 236 1 0.34758288784269553 45.61804851121803 39.32122950828269 39.505828283588734 0 0 0
706 236 2 -0.7386749758934347 46.155980603761215 40.137599700724 39.62957445979789 0 0 0
421 141 2 -0.6784357947533777 45.650316025356425 35.293537298126026 38.716930528982104 0 1 0
423 141 1 0.3750767965025454 45.71607137011718 34.95699284840779 37.78675580643922 0 1 0
422 141 1 0.35929071577825605 44.786930756381985 34.979029590590635 39.12421927543858 0 1 0
495 165 1 0.33314744194378904 45.510422395873576 35.36917927537429 35.59242016567308 0 1 0
67 23 2 -0.7190731454217262 42.299245186799986 37.58322258544126 38.25032744794128 0 0 0
68 23 1 0.36075025426360674 41.78150334253722 38.28585269971846 38.83350704666762 0 0 0
493 165 2 -0.7290792879071968 45.24582620711773 34.528889452787354 36.08790086615796 0 1 0
2442 814 1 0.3153474547246219 44.86816289192146 37.260066892145566 34.742319867214306 0 0 1
2557 853 2 -0.6586051073751941 42.86257286543027 34.40971857261783 39.47395306215339 0 1 1
707 236 1 0.35230635439126295 46.140691613805444 40.465127741502315 40.52889174626435 0 0 0
2088 696 1 0.36064470663044124 43.22207429308596 38.30706621090086 34.566008427011255 0 1 1
63 21 1 0.3668441047658617 43.58792250871946 40.4299339949339 36.35490597325957 0 0 0
2160 720 1 0.35428727818011296 47.20505499794165 37.15511079076741 36.176449444902396 0 0 1
2158 720 2 -0.693822924513452 48.08559252665659 37.074703155170525 36.574179959823645 0 0 1
1183 395 2 -0.6740123102180205 51.29324501392712 37.3678005219228 37.59347992420874 0 1 0
1184 395 1 0.3261741232148539 51.748261490705026 38.116666265921666 37.06156794983863 0 1 0
1185 395 1 0.37287479634869325 51.62380857518782 36.579165420241594 37.10521063839432 0 1 0
1404 468 1 0.34441442154247526 51.840523080172886 36.988915498843966 39.654079090143874 0 0 0
246 82 1 0.3300558218267718 47.35452861376503 38.386462151356454 39.54849142268631 0 1 0
244 82 2 -0.7038877546712697 48.04770797760517 37.6997498992578 39.585831906193185 0 1 0
245 82 1 0.3680366179455959 48.15925292161502 37.46034842874523 38.6434850557375 0 1 0
1648 550 2 -0.6951948841888677 50.6360130493785 39.23517282642433 39.749118465189774 0 0 0
1649 550 1 0.3317200883490486 50.84868187446176 39.18841268789449 38.80126692501209 0 0 0
1650 550 1 0.36953555670080496 49.762235438689004 38.891320523870846 39.80729767189232 0 0 0
401 134 1 0.33570884771683773 50.29801767289994 39.65477899303962 36.27731088994419 0 0 0
402 134 1 0.37578384373557705 49.15973231611819 38.61235245433666 36.26174478133324 0 0 0
2159 720 1 0.3857965192712981 48.49944469595071 36.40454398632381 35.98546509046749 0 0 1
400 134 2 -0.6807832054610654 49.321607350507804 39.58309533438726 36.18175874750005 0 0 0
2182 728 2 -0.7137667520853015 49.70145310529541 35.26591674835505 35.32329033105944 0 0 1
2184 728 1 0.3451530553159718 50.4902104486454 34.819782244405125 35.62475730705904 0 0 1
976 326 2 -0.7502599307236513 52.69174992020013 36.23265132678407 35.735561156270556 0 0 0
977 326 1 0.33652756821305035 52.72477072763033 36.7007987902615 34.92419660010118 0 0 0
796 266 2 -0.7394622119962777 52.384261372390945 40.06003302423572 36.34372753447642 0 0 0
1007 336 1 0.3763997889092676 52.163845238951936 39.83657704340804 40.502832516015275 0 0 0
2183 728 1 0.33481731006265764 49.141878360329926 34.619237917531045 34.92685232478871 0 0 1
405 135 1 0.3344340730702928 52.352118145635764 40.50858446416039 34.370622313954904 0 0 0
1580 527 1 0.32438223256051174 52.42212793544876 34.38506980019107 36.40242089489913 0 -1 0
1402 468 2 -0.7077730068466759 52.21274548323784 36.473684289380934 40.44610171892643 0 0 0
978 326 1 0.3386481158774495 53.56737889067449 35.81255869487163 35.903956667129286 0 0 0
2191 731 2 -0.7227645400356126 55.49560218915683 37.46416217772395 37.522578987925414 -1 0 0
667 223 2 -0.7167815794166925 55.038435655076455 40.005725620174424 37.199017469727664 -1 0 0
668 223 1 0.37223952557131224 55.002317309601736 39.011541597214666 37.02226261442921 -1 0 0
2305 769 2 -0.7105158468973868 54.368198766490934 35.45144081756566 39.304111079523445 0 1 0
2193 731 1 0.328718996548904 55.296167969607325 36.644345247913996 37.03906651269543 -1 0 0
2192 731 1 0.377557364756546 56.50310698469215 37.52859365568405 37.57472257221046 -1 0 0
2429 810 1 0.3499842733433139 58.65033717095638 37.28470356410532 38.963296692326566 0 0 1
2428 810 2 -0.6819028115165765 58.240457727952446 37.55233640220192 38.14389034398872 0 0 1
2430 810 1 0.33854144686323795 58.98607244042559 37.8745673650875 37.59464384201629 0 0 1
2306 769 1 0.35168214423267313 54.73679405993502 36.291789507476906 38.953282689514374 0 1 0
2307 769 1 0.378291535116723 53.49237183536445 35.65074903023435 39.77849563841139 0 1 0
669 223 1 0.39126506717472814 56.000958837873355 40.23745521247708 37.0649778528017 -1 0 0
2718 906 1 0.35896270604680586 57.58140611456683 39.716685931273204 34.7781520557724 0 0 1
798 266 1 0.35489575581401905 53.32783607962963 40.00148004012763 36.30727284624363 0 0 0
1869 623 1 0.34844095914769635 54.8194623157532 34.6853420784443 37.44289294315845 -1 0 0
296 99 1 0.31154628225549713 54.9246624953348 34.96283926459309 34.36579602055579 -1 1 0
1867 623 2 -0.7653047808510511 54.81542669243291 34.642645389742775 36.51516746389428 -1 0 0
2717 906 1 0.3484571915889795 58.66354887405333 38.73065890119236 34.5542394310851 0 0 1
1338 446 1 0.3847154049784785 54.82018499207868 40.507665156647185 38.82767747458318 0 0 0
605 202 1 0.3642053516739199 61.05232228523399 36.36253349826256 39.92202765432631 -1 0 0
37 13 2 -0.7076726802724903 64.98431640688962 37.396557826469284 35.677884423080194 -1 0 0
604 202 2 -0.7114982060379031 60.72765821998694 37.2451911481324 39.701918683014874 -1 0 0
905 302 1 0.3034242042197265 64.00392076795711 37.78793183647328 39.256986796209944 -1 0 0
2163 721 1 0.340583365810894 63.21534171586477 35.56932689598233 37.827316218003666 -1 0 1
904 302 2 -0.7380866654642048 64.24697546304513 38.16700139074613 40.120329196059146 -1 0 0
2274 758 1 0.34694307702891214 63.76964540249503 39.17457796427413 35.98083161916649 0 0 1
2154 718 1 0.372951025812014 61.02861868174685 38.59980327611492 38.62571756771672 0 0 1
2116 706 2 -0.7085036611010382 60.36611027231046 38.0641055896413 35.320580806289044 -1 0 1
2152 718 2 -0.7280133648315814 61.12399475009357 39.2718667749936 37.874440630749184 0 0 1
2153 718 1 0.3628039654315797 60.653992230481755 40.06842931347899 38.16952507655043 0 0 1
2273 758 1 0.3702717100042754 62.60110317626243 39.464893751486585 36.934780289430044 0 0 1
2117 706 1 0.33338520641524644 60.704710632802446 37.14048500842776 35.11783138097249 -1 0 1
2272 758 2 -0.7262930774812043 63.403526744281734 39.87040328792235 36.5380852151661 0 0 1
2161 721 2 -0.6869907973013233 62.71003464656509 36.26583166337947 37.35716839484112 -1 0 1
2118 706 1 0.36509433901247434 60.816075803058204 38.49515025274393 36.02438656383117 -1 0 1
2162 721 1 0.3685813930753778 62.00739101905426 35.863786888752976 36.82405130739384 -1 0 1
906 302 1 0.3647888105358474 63.68499206004258 38.94785981052207 40.1963660102672 -1 0 0
38 13 1 0.3416749746138617 64.38937152236716 36.930347426033244 36.229468476001415 -1 0 0
2604 868 1 0.38394220973412924 60.787170799531495 34.636035636458786 35.02993664513079 0 1 1
2602 868 2 -0.718799020635136 61.608670020034324 35.16371172889912 35.121865053405934 0 1 1
2603 868 1 0.36556174756789084 62.31087605332965 34.54284580611869 35.00759631922488 0 1 1
2019 673 1 0.3448682563190988 64.46591746413573 34.77222793248804 39.41766721338556 -1 1 1
133 45 2 -0.737722439154754 62.87364960555769 40.496431398257776 40.41554557270407 -1 0 0
606 202 1 0.34503873643716704 60.46834830668968 37.70987615052194 40.55608188555699 -1 0 0
990 330 1 0.3418893783420675 38.42770420901042 41.288563795659115 34.92332747486873 1 0 0
2186 729 1 0.37038091573987164 36.57768151856898 41.23742806642627 36.45246630241093 1 0 1
2185 729 2 -0.7206014256202292 35.64717163109945 40.916372540746266 36.543006229849375 1 0 1
141 47 1 0.37390121544423355 39.846435387156184 41.254398542674785 36.70271491357257 0 0 0
988 330 2 -0.7372967646883227 38.18209240354266 41.483406896771 35.87031507837266 1 0 0
249 83 1 0.3315771695471611 35.244441377380625 42.20527771794616 38.145312244739685 0 0 0
1080 360 1 0.35894744454172084 39.08624727930474 44.77545826067802 36.05132489496763 1 0 0
247 83 2 -0.7014075231159692 35.23456908195846 43.06051418586848 38.642315695734005 0 0 0
248 83 1 0.3475475496073387 34.615571711761426 42.87944871853157 39.3784669504339 0 0 0
1386 462 1 0.33933663316718965 37.12605786358557 42.458778986305376 39.35272127034814 0 0 0
263 88 1 0.37963713559468926 39.34785858413159 42.727945983517905 39.559555145257626 1 1 0
1943 648 1 0.3677612280886986 34.44593375509044 44.47665345715223 37.73957410835513 1 0 1
2187 729 1 0.36277932300869514 35.243961580513215 40.904703390665645 35.649479661265445 1 0 1
989 330 1 0.3625524690349498 38.37047306192898 42.479999360640846 36.00065804240462 1 0 0
1078 360 2 -0.7202263775713593 39.409002350750654 43.868250955937526 36.32167874516247 1 0 0
264 88 1 0.35585472017035996 39.61599341245308 43.460610151297615 38.24245668229079 1 1 0
504 168 1 0.33296425684655523 35.19563716155471 44.83828225359832 35.72589574301885 1 0 0
1944 648 1 0.35328832385513437 34.82967706702507 46.03575194433363 37.741489891848914 1 0 1
1384 462 2 -0.7320992022439119 37.71263730853656 42.16028708681178 40.07944051061066 0 0 0
262 88 2 -0.7493452458972972 40.06692020491566 43.0130404746964 38.971106630728755 1 1 0
502 168 2 -0.7021981458633897 35.70845091810567 44.698867333288284 34.86976719608241 1 0 0
1892 631 1 0.36153322918176845 37.48546933215137 45.57977520308167 34.438516667648905 0 0 1
1079 360 1 0.36615011346946286 40.289535040104475 43.790572641130105 35.87493542081467 1 0 0
719 240 1 0.3296380815052111 39.060342267046835 45.914586741970574 38.60456900032001 1 0 0
503 168 1 0.36109333594772397 35.3712996547635 43.84360690970823 34.51184662792953 1 0 0
720 240 1 0.3220607640347396 39.558929267759005 46.871158265214795 37.52768076890069 1 0 0
718 240 2 -0.680079436827302 38.73303371309729 46.3236673271742 37.74717408571406 1 0 0
2523 841 1 0.3789659537078684 37.0543843234333 46.83687836619209 38.27223555605585 0 0 1
326 109 1 0.3690307319061362 41.67465930332981 40.987154268664014 40.12655667141522 1 0 0
139 47 2 -0.7122939391928624 40.78013340583914 41.08361818738203 36.882247472162256 0 0 0
2436 812 1 0.3209896608962691 41.58581935644903 45.81297927060619 38.67300545772293 0 0 1
140 47 1 0.34177139538909135 40.99246778315489 41.49894665747934 37.688226828379165 0 0 0
62 21 1 0.3734559405287758 44.53077828664435 41.24213698316975 35.35769346059373 0 0 0
749 250 1 0.34344047551825574 42.510461788971554 42.902056751056655 35.89552434783939 1 0 0
750 250 1 0.31916492908126676 42.77534014200487 44.30531043989549 35.43681360440769 1 0 0
61 21 2 -0.718419975899096 44.01622291723142 41.318291573888814 36.1555891607229 0 0 0
2179 727 2 -0.7067339329026266 44.19987361226118 44.728712786798305 37.89629278835533 0 0 1
2180 727 1 0.380268346299728 43.51525367624757 44.925299081732625 38.6188162760535 0 0 1
2181 727 1 0.3815143099309183 45.10513288556238 44.520048289197234 38.389576307895766 0 0 1
327 109 1 0.3761628831933446 41.56736963638403 42.26858208447659 39.17463552494929 1 0 0
2435 812 1 0.33599829284613886 41.598769393545155 44.529803985774016 39.63349281060792 0 0 1
2434 812 2 -0.726764037293193 42.11825668480023 45.34162811911127 39.40349603895331 0 0 1
136 46 2 -0.723468656119102 46.206825824482436 43.767187992630554 39.373290203291766 0 1 0
748 250 2 -0.71070984369297 42.1529628023967 43.65157501225579 35.311578654804315 1 0 0
2762 921 1 0.388083196186037 45.157865412321755 41.79207500943065 37.32098958238961 0 0 1
325 109 2 -0.7022587168616747 42.100510188359124 41.75709758621353 39.80749653200974 1 0 0
